urls,valoracion,numero_votos
https://es.restaurantguru.com/Restaurante-la-Almadrava-Gijon,70,822
https://es.restaurantguru.com/Sidreria-Asturias-Gijon,84,2064
https://es.restaurantguru.com/Vivolo-Pizzeria-Gijon,76,278
https://es.restaurantguru.com/Sidreria-La-Tonada-Gijon-2,70,3176
https://es.restaurantguru.com/Kebab-La-Arena-Gijon,70,190
https://es.restaurantguru.com/La-Combinacion-Gijon,70,132
https://es.restaurantguru.com/Sidreria-La-Parpayuela-Gijon-2,72,93
https://es.restaurantguru.com/Nachos-Burger-Gijon,76,403
https://es.restaurantguru.com/Sidreria-La-Ola-Gijon-2,78,56
https://es.restaurantguru.com/Sidreria-Savay-Gijon,84,678
https://es.restaurantguru.com/Restaurante-La-Fundacion-Gijon,70,13
https://es.restaurantguru.com/King-Fast-Food-and-Grill-kebab-Gijon,70,22
https://es.restaurantguru.com/Sidreria-Casa-Fede-Gijon,82,1458
https://es.restaurantguru.com/Parrilla-Muno-Gijon,78,2183
https://es.restaurantguru.com/Llagar-Bernueces-Gijon,82,1104
https://es.restaurantguru.com/La-Volanta-Gijon-2,70,13
https://es.restaurantguru.com/Los-Pomares-Gijon,84,2038
https://es.restaurantguru.com/Sidreria-Restaurante-Cuba-Gijon,70,471
https://es.restaurantguru.com/Cafe-Asturias-Gijon,70,88
https://es.restaurantguru.com/Begona-Gijon,88,1585
https://es.restaurantguru.com/KEBAB-El-LLANO-GIJON-Gijon,70,118
https://es.restaurantguru.com/Cafeteria-Doce-Mas-Uno-Gijon,82,2025
https://es.restaurantguru.com/California-Street-Food-Xixon-Gijon,72,479
https://es.restaurantguru.com/KFC-Abierto-Gijon,74,1351
https://es.restaurantguru.com/Sidreria-Gijon-Gijon-2,70,777
https://es.restaurantguru.com/Sidreria-Fano-Gijon-2,70,57
https://es.restaurantguru.com/Casa-Jamino-Gijon,80,221
https://es.restaurantguru.com/Sidreria-La-Canasta-Gijon,70,222
https://es.restaurantguru.com/Restaurante-La-Taberna-de-la-Lonja-Gijon,70,87
https://es.restaurantguru.com/Parrilla-Avelino-Eugenio-Gijon,78,595
https://es.restaurantguru.com/Sidreria-Victoria-Gijon,72,41
https://es.restaurantguru.com/ALI-BABA-KEBAB-GIJON-Gijon,70,90
https://es.restaurantguru.com/KEBAB-GIJON-EL-COTO-Gijon,70,55
https://es.restaurantguru.com/Alameda-Gijon,72,204
https://es.restaurantguru.com/Martin-Ordieres-Marco-Antonio-Gijon,72,411
https://es.restaurantguru.com/Sidreria-Nosty-Gijon,76,613
https://es.restaurantguru.com/Bar-restaurante-Driades-Gijon,70,60
https://es.restaurantguru.com/Asador-Lupulo-Gijon,74,1416
https://es.restaurantguru.com/Sidreria-Restaurante-El-Portal-Villaviciosa-Gijon,70,15
https://es.restaurantguru.com/Restaurante-Pulperia-Rio-de-Oro-Gijon,70,169
https://es.restaurantguru.com/El-Tasqueru-Gijon-2,80,1481
https://es.restaurantguru.com/Los-Pisones-casa-de-comidas-Gijon,70,237
https://es.restaurantguru.com/restaurante-Sidreria-El-Riego-Gijon,70,97
https://es.restaurantguru.com/La-Sidreria-de-Alberto-Gijon,78,1918
https://es.restaurantguru.com/CAFETERIA-RTE-GEBRES-Gijon,72,330
https://es.restaurantguru.com/La-Casona-de-Jovellanos-Gijon-2,70,1549
https://es.restaurantguru.com/Puzzle-Gijon,84,632
https://es.restaurantguru.com/Sidreria-Galastur-Gijon,86,893
https://es.restaurantguru.com/Foster-Hollywood-Jardines-Del-Nautico-Gijon,74,3014
https://es.restaurantguru.com/Restaurante-Llar-de-Molin-Parador-de-Gijon-Gijon,68,241
https://es.restaurantguru.com/Balcon-del-Mar-Gijon-2,68,130
https://es.restaurantguru.com/Restaurante-Magnifico-Gijon,68,36
https://es.restaurantguru.com/El-Musel-Gijon,68,253
https://es.restaurantguru.com/CHICKEN-PIRI-PIRI-Gijon,68,44
https://es.restaurantguru.com/Padrino-Gijon,88,2434
https://es.restaurantguru.com/La-Nonna-Gijon-2,68,37
https://es.restaurantguru.com/Restaurante-La-Borona-Gijon,68,14
https://es.restaurantguru.com/Bodega-Anchon-Gijon,84,1623
https://es.restaurantguru.com/Peces-De-Madera-Gijon,82,534
https://es.restaurantguru.com/King-Kebab-Gijon-Gijon,70,50
https://es.restaurantguru.com/Parrilla-asador-don-pepe-Gijon,82,778
https://es.restaurantguru.com/Sidreria-Parrilla-Alberto-Gijon,72,448
https://es.restaurantguru.com/Restaurante-YARA-Gijon,68,31
https://es.restaurantguru.com/Sidreria-La-Tonada-de-La-Guia-Gijon,78,2560
https://es.restaurantguru.com/Sidreria-Hermanos-Blanco-Gijon,78,618
https://es.restaurantguru.com/Arde-Lvcvs-Gijon,80,2138
https://es.restaurantguru.com/Pollos-Pinky-Gijon,76,737
https://es.restaurantguru.com/El-Fuero-Gijon,80,241
https://es.restaurantguru.com/asador-grado-Gijon,78,468
https://es.restaurantguru.com/Sidreria-LaRevuelta-Gijon,80,672
https://es.restaurantguru.com/La-Montera-Picona-Gijon,76,2057
https://es.restaurantguru.com/La-Volanta-Gijon,80,547
https://es.restaurantguru.com/Bar-de-tapas-el-conde-Spain,70,164
https://es.restaurantguru.com/Bar-Merendero-La-Industria-Gijon,72,244
https://es.restaurantguru.com/Bar-Berlin-Gijon,72,142
https://es.restaurantguru.com/Cafe-Gijon,80,1561
https://es.restaurantguru.com/El-Secanu-Gijon,82,1343
https://es.restaurantguru.com/Parador-de-Gijon-Gijon,74,1484
https://es.restaurantguru.com/KEBAB-FOMENTO-Gijon,68,91
https://es.restaurantguru.com/Cava-Baja-Gijon,82,369
https://es.restaurantguru.com/bp-Gijon,74,204
https://es.restaurantguru.com/LA-CALEYA-Gijon-2,72,14
https://es.restaurantguru.com/La-Figar-De-Torreteyera-Torretejera,72,398
https://es.restaurantguru.com/La-Sastreria-Gijon,84,644
https://es.restaurantguru.com/Riomar-Gijon,74,287
https://es.restaurantguru.com/Rey-Kebab-Gijonkebab-gijon-Gijon,68,78
https://es.restaurantguru.com/Sidreria-Mari-Garcia-Cerillero-Gijon,70,18
https://es.restaurantguru.com/TENDI-2-Restaurante-barato-Gijon-Cerveceria-Vinateria-Mejor-vinateria-Gijon-Gijon,74,276
https://es.restaurantguru.com/A-Feira-Pulperias-Gijon-3,70,13
https://es.restaurantguru.com/Los-Ablanos-Gijon,70,13
https://es.restaurantguru.com/Vacuno-Gijon,80,926
https://es.restaurantguru.com/El-Vergel-Taberna-Gijon,72,257
https://es.restaurantguru.com/Sidreria-El-Farton-Gijon,70,20
https://es.restaurantguru.com/Popeyes-Famous-Louisiana-Chicken-Gijon,68,501
https://es.restaurantguru.com/Alberobello-Gijon,78,389
https://es.restaurantguru.com/La-VIEJA-Bodega-RURAL-Gijon,88,366
https://es.restaurantguru.com/Las-Delicias-de-Maria-Gijon,68,20
https://es.restaurantguru.com/aroma-Gijon,84,618
https://es.restaurantguru.com/Maizal-Food-Gijon,80,1270
https://es.restaurantguru.com/El-Piqueron-Gijon,76,752
https://es.restaurantguru.com/Sidreria-Marinos-Gijon,78,380
https://es.restaurantguru.com/restaurante-planta-14-Gijon,65,120
https://es.restaurantguru.com/Sidreria-El-Maldito-Gijon,84,376
https://es.restaurantguru.com/La-Real-Gijon,72,62
https://es.restaurantguru.com/Sidreria-GENIO-Gijon,68,112
https://es.restaurantguru.com/El-Llabiegu-Gijon-2,70,457
https://es.restaurantguru.com/Green-Zone-Gijon,84,1064
https://es.restaurantguru.com/Casa-Vocal-Gijon,74,300
https://es.restaurantguru.com/Restaurante-Merendero-El-Puentin-Gijon,65,72
https://es.restaurantguru.com/El-Prao-del-Sol-Gijon,78,914
https://es.restaurantguru.com/Para-Llevar-Pollerias-Gijon,70,244
https://es.restaurantguru.com/Parrilla-El-Asador-Gijon,65,18
https://es.restaurantguru.com/Burger-King-Gijon-6,65,1186
https://es.restaurantguru.com/La-Cuadra-De-Pachu-Gijon,80,386
https://es.restaurantguru.com/BK-Playa-Gijon-Gijon-2,68,1846
https://es.restaurantguru.com/Al-Peso-Mercado-del-Sur-Gijon,72,228
https://es.restaurantguru.com/Pates-Arriba-Gijon,68,15
https://es.restaurantguru.com/Coma-y-Punto-Gijon-2,70,16
https://es.restaurantguru.com/Gyros-Gijon-2,78,745
https://es.restaurantguru.com/Cafe-Central-Gijon,84,977
https://es.restaurantguru.com/Manantial-Gijon,72,141
https://es.restaurantguru.com/Cafe-Dindurra-Gijon,80,4638
https://es.restaurantguru.com/Las-Tortillas-De-Europa-Spain,80,612
https://es.restaurantguru.com/Sidreria-El-Texu-Gijon,65,100
https://es.restaurantguru.com/Sidreria-Paraiso-Gijon-2,82,249
https://es.restaurantguru.com/La-Brava-Gijon,70,35
https://es.restaurantguru.com/Autoking-Gijon,65,72
https://es.restaurantguru.com/Asgaya-Sidra-y-Mas-Gijon,80,425
https://es.restaurantguru.com/Sidreria-Canteli-Gijon,80,818
https://es.restaurantguru.com/Sidreria-Balmes-Gijon,80,388
https://es.restaurantguru.com/ORibeiro-Gijon,65,48
https://es.restaurantguru.com/La-Taberna-Asturiana-Gijon,80,2188
https://es.restaurantguru.com/la-Gran-Muralla-Gijon,65,119
https://es.restaurantguru.com/Bar-Folgueira-Gijon,82,792
https://es.restaurantguru.com/La-Faltriquera-Vinateria-Gijon,72,63
https://es.restaurantguru.com/Sidreria-Alleranu-de-Fito-Gijon,82,1028
https://es.restaurantguru.com/sidreria-el-andariegu-Gijon-2,65,42
https://es.restaurantguru.com/Pizza-Movil-Gijon,70,304
https://es.restaurantguru.com/Casa-El-Cartero-Gijon,84,724
https://es.restaurantguru.com/SIDRERIA-RESTAURANTE-CASAMIGUEL-Gijon,65,294
https://es.restaurantguru.com/La-Allandesa-Gijon,88,1384
https://es.restaurantguru.com/restaurante-el-torero-Gijon,65,86
https://es.restaurantguru.com/American-Spain-Food-Gijon,68,27
https://es.restaurantguru.com/Sidreria-Guaniquei-Gijon,80,518
https://es.restaurantguru.com/McDonalds-Gijon-4,65,410
https://es.restaurantguru.com/El-Chiringuito-De-Roces-Gijon,72,64
https://es.restaurantguru.com/Lagar-El-Fugitivo-Gijon,78,1160
https://es.restaurantguru.com/PSICOTAPAS-Gijon,80,438
https://es.restaurantguru.com/Akelarre-de-Acuna-Gijon,72,107
https://es.restaurantguru.com/Bar-Casa-Ines-Restaurante-Gijon,70,247
https://es.restaurantguru.com/Sidreria-Casa-Andres-Gijon,80,864
https://es.restaurantguru.com/Bar-Somio-Gijon-5,68,27
https://es.restaurantguru.com/Bertys-Burguer-Gijon,76,3636
https://es.restaurantguru.com/Gepetto-Gijon-4,64,50
https://es.restaurantguru.com/Los-Espumeros-de-Cimavilla-Gijon,86,758
https://es.restaurantguru.com/Sidreria-Urbies-Gijon,74,331
https://es.restaurantguru.com/Casa-La-Nieta-Gijon-2,64,11
https://es.restaurantguru.com/Sidreria-El-Pilu-Gijon-3,72,15
https://es.restaurantguru.com/Pulperia-O-Rison-Gijon-2,68,13
https://es.restaurantguru.com/La-Nueva-Bellota-Gijon,64,19
https://es.restaurantguru.com/Burger-King-de-Viesques-Gijon,64,1041
https://es.restaurantguru.com/Papalito-Bakery-Spain,65,18
https://es.restaurantguru.com/A-Feira-Pulperias-Calle-el-Fontan-Oviedo-Oviedo,80,685
https://es.restaurantguru.com/Cafe-Las-Mestas-Gijon,76,209
https://es.restaurantguru.com/La-Teya-Gijon,86,281
https://es.restaurantguru.com/Restaurante-Las-Penas-Gijon-2,64,28
https://es.restaurantguru.com/Sidreria-Valentin-Gijon-2,70,154
https://es.restaurantguru.com/Cafe-Principado-Gijon,74,164
https://es.restaurantguru.com/Vega-Llaneza-San-MillanDonemiliaga,64,122
https://es.restaurantguru.com/Restaurante-y-Cafeteria-Hotel-Asturias-Gijon,64,153
https://es.restaurantguru.com/Okaeri-T-Bar-Gijon,88,454
https://es.restaurantguru.com/marisqueria-poniente-Gijon,80,826
https://es.restaurantguru.com/Pikiti-Burger-Gijon,82,797
https://es.restaurantguru.com/100-French-Tacos-y-Platos-Gijon,76,120
https://es.restaurantguru.com/Sidreria-Barril-Gijon,70,24
https://es.restaurantguru.com/Villa-Lucia-Gijon-2,86,2784
https://es.restaurantguru.com/Kebab-Gijon-Gijon-3,64,13
https://es.restaurantguru.com/El-Solar-De-Marques-Gijon,82,217
https://es.restaurantguru.com/Marina-Playa-Gijon,70,176
https://es.restaurantguru.com/Lupita-Restaurante-Mexicano-en-Gijon-Gijon,62,95
https://es.restaurantguru.com/Sporting-Gijon,84,383
https://es.restaurantguru.com/Sidreria-Roman-Gijon,80,1776
https://es.restaurantguru.com/Cafeteria-Bonsai-Gijon,74,85
https://es.restaurantguru.com/La-Canada-Real-Gijon,78,2361
https://es.restaurantguru.com/La-Criolla-Gijon,76,746
https://es.restaurantguru.com/El-Trastero-de-La-Arena-Gijon,65,25
https://es.restaurantguru.com/LaMaestra-Gijon-Gijon,72,536
https://es.restaurantguru.com/Telepizza-Gijon-5,64,212
https://es.restaurantguru.com/El-refugio-La-Camocha,80,560
https://es.restaurantguru.com/Los-Caracoles-Viavelez-Gijon,88,377
https://es.restaurantguru.com/Toro-Sushi-Gijon-Gijon-2,68,30
https://es.restaurantguru.com/Sidreria-San-Jorge-Gijon-3,64,23
https://es.restaurantguru.com/Telesushi-Gijon,62,11
https://es.restaurantguru.com/La-Casa-del-Mar-Castro-Urdiales-2,80,1081
https://es.restaurantguru.com/Llagar-El-Trole-Gijon,80,154
https://es.restaurantguru.com/Restaurante-Pizzeria-Picasso-Gijon,62,121
https://es.restaurantguru.com/McDonalds-Spain-58,70,3543
https://es.restaurantguru.com/Sidreria-La-Pipa-Gijon-3,80,1073
https://es.restaurantguru.com/La-Bodega-De-Alvarin-Gijon,78,372
https://es.restaurantguru.com/Cerveceria-Vinateria-Arde-Lucus-Gijon-3,65,17
https://es.restaurantguru.com/Merendero-El-Horreo-Gijon,80,1131
https://es.restaurantguru.com/Doner-Kebab-Gijon-4,70,52
https://es.restaurantguru.com/Sidreria-El-Pilu-Gijon,84,945
https://es.restaurantguru.com/Los-Restaurantes-del-chef-suerte-Gijon,64,11
https://es.restaurantguru.com/A-Catar-Gijon-2,64,77
https://es.restaurantguru.com/Pasiones-Gijon,78,335
https://es.restaurantguru.com/El-Tomate-Bistro-Gijon,76,598
https://es.restaurantguru.com/Cafe-Jomay-calle-Miguel-Servet-numero-12-Gijon,74,123
https://es.restaurantguru.com/El-Gallineru-Leni-Gijon,68,15
https://es.restaurantguru.com/Cafeteria-Agora-Gijon,74,683
https://es.restaurantguru.com/Sidreria-COTO-Cristina-Gijon-2,65,12
https://es.restaurantguru.com/Burguer-Pin-Gijon,62,28
https://es.restaurantguru.com/Cafeteria-Don-Pelayo-Gijon,76,1114
https://es.restaurantguru.com/Chopper-Burguer-Gijon,72,306
https://es.restaurantguru.com/El-Acueducto-Gijon,76,364
https://es.restaurantguru.com/Gyros-Gijon-3,70,117
https://es.restaurantguru.com/Vinateria-Canaa-Gijon-2,76,154
https://es.restaurantguru.com/Sidreria-Valeotra-Gijon,78,417
https://es.restaurantguru.com/Bar-Ria-De-Corme-Gijon-2,64,14
https://es.restaurantguru.com/La-Mas-Canalla-Gijon,76,540
https://es.restaurantguru.com/PIZZASTUR-Gijon,74,523
https://es.restaurantguru.com/Bar-La-Curva-pinzales-Gijon,64,11
https://es.restaurantguru.com/Bosse-Gijon-SaborEarte-Gijon,64,13
https://es.restaurantguru.com/El-Estanco-de-Somio-Gijon,70,225
https://es.restaurantguru.com/Al-Peso-Bar-Centro-Gijon,72,261
https://es.restaurantguru.com/Sidreria-Boal-Gijon,74,720
https://es.restaurantguru.com/Sidreria-El-Rincon-de-Celia-Gijon-3,90,1826
https://es.restaurantguru.com/Subway-Gijon,78,588
https://es.restaurantguru.com/Al-Peso-Gijon-2,76,568
https://es.restaurantguru.com/Plaza-Gijon,82,1255
https://es.restaurantguru.com/Sidreria-Miravalles-Gijon,78,1116
https://es.restaurantguru.com/Sidreria-Burdeos-Gijon-2,68,561
https://es.restaurantguru.com/Cafeteria-De-Alcampo-Spain,60,164
https://es.restaurantguru.com/El-Chilu-de-la-Feria-Gijon-2,62,21
https://es.restaurantguru.com/Restaurante-Deva-Gijon,72,3204
https://es.restaurantguru.com/Dominos-Pizza-Gijon,76,1348
https://es.restaurantguru.com/Meson-Los-Arrudos-Gijon,62,20
https://es.restaurantguru.com/Sidreria-El-Pegoyu-Gijon,72,108
https://es.restaurantguru.com/Sidreria-El-Corredor-De-Estrada-Gijon,74,114
https://es.restaurantguru.com/el-rincon-de-estambul-Gijon,62,14
https://es.restaurantguru.com/Doner-Keba-House-Gijon,70,456
https://es.restaurantguru.com/El-Rincon-De-Saritah-Gijon,72,289
https://es.restaurantguru.com/Tapikin-cafe-bar-Gijon,82,834
https://es.restaurantguru.com/Sidreria-El-Mandilon-Gijon-2,80,1092
https://es.restaurantguru.com/El-Rincon-de-Milio-Gijon-2,60,15
https://es.restaurantguru.com/Al-Peso-Gijon,78,312
https://es.restaurantguru.com/Restaurante-Amazonico-Bernueces,62,40
https://es.restaurantguru.com/Sidreria-el-Llabiegu-Gijon-2,76,70
https://es.restaurantguru.com/Casa-De-Estambul-Gijon-2,70,117
https://es.restaurantguru.com/sidreria-pancho-Gijon,82,372
https://es.restaurantguru.com/Cafeteria-Arosa-Gijon,78,1070
https://es.restaurantguru.com/La-Tonada-Gijon,64,12
https://es.restaurantguru.com/Deva-Golf-Pitch-and-Putt-Gijon,76,232
https://es.restaurantguru.com/Patatasada-and-mas-Gijon,62,22
https://es.restaurantguru.com/Gastrobar-la-Fuente-Gijon,68,128
https://es.restaurantguru.com/Casa-Victor-Gijon,72,365
https://es.restaurantguru.com/Carling-Goal-Gijon,74,4463
https://es.restaurantguru.com/El-Roblon-De-Castiello-Gijon,88,426
https://es.restaurantguru.com/Labuenavida-Fomento-Gijon,76,7779
https://es.restaurantguru.com/Meson-Los-Oscos-Gijon,72,437
https://es.restaurantguru.com/Sidreria-Bar-El-Parque-Gijon,62,37
https://es.restaurantguru.com/Kebab-de-Oro-Gijon,70,260
https://es.restaurantguru.com/Gilda-Gijon,82,1165
https://es.restaurantguru.com/Pizzeria-Da-Nino-Gijon-Gijon,70,13
https://es.restaurantguru.com/Pizzerialacompetenciagijon-Gijon,76,3738
https://es.restaurantguru.com/Oriental-Gijon,70,253
https://es.restaurantguru.com/Hosteleria-y-Eventos-AleaCollado-CB-Gijon-3,70,30
https://es.restaurantguru.com/Hamburgueseria-La-Escalerona-Gijon,76,438
https://es.restaurantguru.com/KFC-Gijon-2,68,2260
https://es.restaurantguru.com/Asados-El-Maizal-Gijon-3,76,810
https://es.restaurantguru.com/Cafe-Mayerling-Gijon,74,1433
https://es.restaurantguru.com/Los-Vikingos-Gijon,76,299
https://es.restaurantguru.com/La-Canada-Real-Molinon-Gijon,76,3402
https://es.restaurantguru.com/Nuevo-Roces-Gijon,72,166
https://es.restaurantguru.com/Asador-Casa-Pio-Gijon,70,99
https://es.restaurantguru.com/Itaca-Gastrobar-Spain,76,790
https://es.restaurantguru.com/Parrilla-Verdemar-Gijon,72,85
https://es.restaurantguru.com/Kebab-Turco-Gijon-Gijon,68,219
https://es.restaurantguru.com/La-Mejillonera-Gijon,76,824
https://es.restaurantguru.com/Bar-Castanon-Gijon,72,54
https://es.restaurantguru.com/Sidreria-Trebole-Gijon-2,55,31
https://es.restaurantguru.com/Thesea-pokebar-Gijon,60,15
https://es.restaurantguru.com/Sidreria-Casa-Juan-Gijon-2,74,205
https://es.restaurantguru.com/Taberna-Berciana-Gijon,74,448
https://es.restaurantguru.com/La-Cantabrica-Gijon,64,32
https://es.restaurantguru.com/McDonalds-Gijon-3,76,1820
https://es.restaurantguru.com/Burger-King-Gijon,76,2922
https://es.restaurantguru.com/El-Grito-Gijon,70,17
https://es.restaurantguru.com/Casa-Gonzalez-Suarez-Gijon,68,96
https://es.restaurantguru.com/Mikes-Gijon,80,2488
https://es.restaurantguru.com/Sidreria-Alberto-Brasa-y-Mar-Gijon,74,633
https://es.restaurantguru.com/La-Casa-De-Estambul-Gijon-2,65,101
https://es.restaurantguru.com/EL-Carbayu-Gijon-2,65,79
https://es.restaurantguru.com/McDonalds-Gijon-2,72,3291
https://es.restaurantguru.com/La-Bimbala-Gijon,78,2130
https://es.restaurantguru.com/Sidreria-Santa-Olaya-Gijon-2,70,31
https://es.restaurantguru.com/Sidreria-Les-Tayaes-Gijon-5,76,204
https://es.restaurantguru.com/ORibeiro-Pulperia-Gijon,57,13
https://es.restaurantguru.com/Papa-Johns-Pizza-Gijon,74,604
https://es.restaurantguru.com/Poniente-Gijon,64,39
https://es.restaurantguru.com/Gastrochurreria-Cafe-chocolateria-Coral-Gijon,72,1416
https://es.restaurantguru.com/El-Cafe-Gijon,68,567
https://es.restaurantguru.com/Dominos-Pizza-Gijon-3,70,329
https://es.restaurantguru.com/Cafeteria-San-Remo-Gijon,64,162
https://es.restaurantguru.com/Zero5-Gijon-3,82,109
https://es.restaurantguru.com/Sidreria-El-Llavianu-Gijon-2,62,43
https://es.restaurantguru.com/Bar-La-Rotonda-Gijon,68,44
https://es.restaurantguru.com/Sidreria-Cifuentes-Gijon-2,68,29
https://es.restaurantguru.com/Telepizza-Gijon-3,65,367
https://es.restaurantguru.com/KEBAB-EL-ELEFANTE-BLANCO-Gijon-2,72,257
https://es.restaurantguru.com/Parrilla-Asturiana-La-Foguera-Gijon,55,49
https://es.restaurantguru.com/Bar-Sidreria-Extremadura-2-Gijon,74,64
https://es.restaurantguru.com/Tasty-Poke-Bar-Gijon,74,699
https://es.restaurantguru.com/El-Cafe-de-Charlie-Gijon-3,72,149
https://es.restaurantguru.com/Cafe-Bar-Moragoa-Gijon,74,25
https://es.restaurantguru.com/Bar-Sidreria-El-Gallineru-De-ROBER-Gijon,74,58
https://es.restaurantguru.com/Cafe-Bar-Peru-II-Gijon-2,74,279
https://es.restaurantguru.com/Llagarin-De-La-Cabana-Gijon,76,370
https://es.restaurantguru.com/Panaderia-Manin-Gijon,76,267
https://es.restaurantguru.com/Bar-Arca-de-Noe-Gijon,84,937
https://es.restaurantguru.com/Delicioso-Y-Saludable-Gijon,72,65
https://es.restaurantguru.com/El-Monje-Gijon-2,65,25
https://es.restaurantguru.com/La-Sarten-Gijon,80,1485
https://es.restaurantguru.com/Bar-Rodriguez-Gijon,72,93
https://es.restaurantguru.com/Casa-Alegria-Gijon,82,387
https://es.restaurantguru.com/Pizzeria-La-Costa-Gijon,72,12
https://es.restaurantguru.com/Suabato-y-Suaicor-Gijon-3,68,52
https://es.restaurantguru.com/Bar-Restaurante-Les-Cigarreres-Gijon,70,90
https://es.restaurantguru.com/Santoro-Gijon,80,83
https://es.restaurantguru.com/La-Esquinita-Gijon,74,201
https://es.restaurantguru.com/Sidredia-La-Trafalaya-Gijon,72,31
https://es.restaurantguru.com/Trespuntocero-Gijon,82,1359
https://es.restaurantguru.com/Dominos-Pizza-Gijon-2,72,1431
https://es.restaurantguru.com/Meson-Agua-Dulce-Gijon,68,83
https://es.restaurantguru.com/Burguer-King-Foro-Gijon,65,1918
https://es.restaurantguru.com/Lupulo-La-Estrella-Del-Molinon-Gijon,70,61
https://es.restaurantguru.com/Amalu-Cafe-Gijon,70,921
https://es.restaurantguru.com/Victor-y-Loli-Gijon,70,32
https://es.restaurantguru.com/Bar-El-Playu-Gijon,68,106
https://es.restaurantguru.com/Casa-Oscar-Cimavilla-Gijon,74,304
https://es.restaurantguru.com/La-nueva-bicha-985-Oviedo,70,262
https://es.restaurantguru.com/Bar-Lugo-Gijon,72,105
https://es.restaurantguru.com/Llagar-San-Remo-Asador-Llagar-Gijon,70,11
https://es.restaurantguru.com/Hosteleria-y-Eventos-AleaCollado-CB-Gijon,68,158
https://es.restaurantguru.com/Cafe-Classic-Gijon,72,939
https://es.restaurantguru.com/Vermuteria-La-Pequena-Gijon,86,611
https://es.restaurantguru.com/AMIGOS-DE-BAR-CASA-TOMAS-EN-GIJON-Gijon,70,91
https://es.restaurantguru.com/Cafeteria-Vivaldi-Gijon,84,648
https://es.restaurantguru.com/El-Rincon-Gijon,72,83
https://es.restaurantguru.com/Gyros-Gijon,72,410
https://es.restaurantguru.com/Silken-Ciudad-Gijon-Gijon,72,40
https://es.restaurantguru.com/Asturpizza-Gijon-3,65,270
https://es.restaurantguru.com/Cafe-Vinoteca-Raymond-Gijon,80,254
https://es.restaurantguru.com/Sidreria-Noriega-Gijon-3,72,76
https://es.restaurantguru.com/Vitium7-Gijon,68,117
https://es.restaurantguru.com/Cafe-Gijon-Gijon,65,50
https://es.restaurantguru.com/Telepizza-Gijon-2,65,287
https://es.restaurantguru.com/Meson-bar-Tolena-Gijon,74,162
https://es.restaurantguru.com/La-Bodeguita-del-Sur-Gijon,70,28
https://es.restaurantguru.com/Cafeteria-La-Santina-Gijon,78,1534
https://es.restaurantguru.com/La-Pondala-Gijon-3,64,16
https://es.restaurantguru.com/Sidreria-El-Astilleru-Gijon,74,530
https://es.restaurantguru.com/4-7-Gijon,68,163
https://es.restaurantguru.com/Casa-Aurora-Gijon,82,497
https://es.restaurantguru.com/Kebab-Montevil-Las-Palmeras-Gijon,65,149
https://es.restaurantguru.com/Cafeteria-Puerta-La-Villa-Gijon,80,395
https://es.restaurantguru.com/Vinateria-Orus-Gijon,65,21
https://es.restaurantguru.com/El-Pichi-Pollos-asados-Gijon-Comida-casera-a-domicilio-Recogida-local-Polleria-Gijon-Gijon,76,191
https://es.restaurantguru.com/PAPA-JOHNS-Gijon,65,311
https://es.restaurantguru.com/Sno-Cafeteria-Gijon,78,277
https://es.restaurantguru.com/El-Almacen-Gijon,80,627
https://es.restaurantguru.com/Llagar-El-Duque-Gijon-3,68,147
https://es.restaurantguru.com/Restaurante-LAlbancia-La-Ortigosa,90,1068
https://es.restaurantguru.com/Les-Tenaes-de-Carrio-Pola-de-Laviana,88,292
https://es.restaurantguru.com/Taberna-el-pintu-Pola-de-Laviana,84,826
https://es.restaurantguru.com/Restaurante-Alberto-Pola-de-Laviana,82,229
https://es.restaurantguru.com/La-Campurra-Pola-de-Laviana,82,788
https://es.restaurantguru.com/Hotel-Restaurante-La-Pacha-Pola-de-Laviana,74,223
https://es.restaurantguru.com/Vientu-del-Norte-Pola-de-Laviana,86,510
https://es.restaurantguru.com/Restaurante-Hotel-el-puente-de-la-Chalana-Laviana,74,936
https://es.restaurantguru.com/La-Casona-de-Entralgo-Entrialgo,78,195
https://es.restaurantguru.com/Meson-la-Mina-Pola-de-Laviana,86,418
https://es.restaurantguru.com/Pizzeria-Brasil-Pola-de-Laviana,74,218
https://es.restaurantguru.com/Pizzeria-Suiza-Pola-de-Laviana,84,569
https://es.restaurantguru.com/El-Pozu-Pola-de-Laviana,72,306
https://es.restaurantguru.com/KING-DONER-KEBAB-Pola-de-Laviana,65,45
https://es.restaurantguru.com/Sidreria-La-Fontana-Pola-de-Laviana,72,140
https://es.restaurantguru.com/Sidreria-NalonSIDRINA-Pola-de-Laviana,78,345
https://es.restaurantguru.com/Casa-Labra-Pola-de-Laviana,74,341
https://es.restaurantguru.com/Tapas-Rotas-el-pimenton-Spain,62,26
https://es.restaurantguru.com/Sidreria-L-Antoxana-Pola-de-Laviana-2,72,68
https://es.restaurantguru.com/Sidreria-El-Guaje-Pola-de-Laviana,74,194
https://es.restaurantguru.com/Bar-El-Mercau-San-Martin-del-Rey-Aurelio,68,125
https://es.restaurantguru.com/Bar-Moran-Laviana-2,72,48
https://es.restaurantguru.com/Cafe-Anaiak-Pola-de-Laviana,70,103
https://es.restaurantguru.com/Lalo-Taberna-Pola-de-Laviana,74,404
https://es.restaurantguru.com/El-guertu-Fredo-Pola-de-Laviana,82,238
